symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
X2780,[*]N[C@H](C=O)C(c1ccccc1)c1ccccc1 |$_R1;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2763,"CC=C[C@H](N[*])C([*])=O |w:1.0,$;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
ac,CC([*])=O |$;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2098,Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2146,NCCCC[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2166,[*]N1CCSC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2192,CN(CC([*])=O)CC(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;_R2;;;;;;;;;;;;;;_R1$|,H,OH,-,HELM-GPT,flexible,False,none
X2136,NC(=N)N1CCC(CC1)[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2188,Oc1ccc(C[C@H](NCCC(=O)[C@H](Cc2ccccc2)N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2228,FC(F)(F)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2164,CC(C)[C@H](N[*])C(=O)c1nc2cc(CC(O)=O)ccc2o1 |$;;;;;_R1;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1066,CC(=N)NCCC[C@@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
F_OBzl,[*]N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1307,Fc1ccc2c(C[C@H](N[*])C([*])=O)c[nH]c2c1 |$;;;;;;;;;_R1;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1308,[*]C(=O)[C@@H]1CSC(=O)N1 |$_R2;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1372,"Cc1c(Cl)cc2n(C)cc(C3=N[C@](C)(CO3)C([*])=O)c2c1O |$;;;;;;;;;;;;;;;;;_R2;;;;$,t:10|",-,OH,-,HELM-GPT,N_terminal_only,False,none
X1386,CC(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1392,CCOC(=O)N[C@H](CSCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1254,CC[C@H](C)[C@@H](N[*])C(=O)O[C@H]([C@H](O)CO)[C@H](O)[C@H](O)CO |$;;;;;;_R1;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1312,Oc1c(F)c(F)c(C[C@H](N[*])C([*])=O)c(F)c1F |$;;;;;;;;;;_R1;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1395,[*]N[C@@H](Cc1cn(nn1)-c1ccc2ccc3cccc4ccc1c2c34)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1414,OC(=O)C[C@H](N[*])C(=O)CCCCCc1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1444,NCCNCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1349,"CCCCN=C(NCCC[C@@H](N[*])C([*])=O)NC#N |w:4.3,$;;;;;;;;;;;;_R1;;_R2;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
X1380,CC(C)(C)OC(=O)N[C@H](CC(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
T_MeCl,C[C@@H](O)[C@H](N[*])C(=O)CCl |$;;;;;_R1;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X240,COc1ccc(cc1)[C@H]1N[C@@H](Cc2c1[nH]c1ccccc21)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X318,CC(C)(C)CCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X182,CCCCN(C#N)c1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
Boc_A,C[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X393,[*]N[C@@H](CCCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X695,CCOC(=O)N[C@@H](CCSCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X395,CC(C)N([*])CC([*])=O |$;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X339,CONC(=O)Nc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X677,[*]N[C@@H](Cc1ccsc1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
G_OMe,COC(=O)CN[*] |$;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X679,FC(F)(F)C(=O)[C@H](Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X502,CNC(=O)Nc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X622,[*]N1C[C@H](C[C@H]1C([*])=O)[N-][N+]#N |$_R1;;;;;;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X571,C[C@H](O)[C@@H](N[*])C=O |$;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X195,[*]N[C@H](C(c1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X685,COC(=O)[C@H](Cc1ccc(OC(=O)c2ccccc2)cc1)N[*] |$;;;;;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X198,O[C@H]([C@@H](N[*])C([*])=O)c1ccccc1 |$;;;;_R1;;_R2;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X573,NC(=N)NC(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X233,"CCC(=N[*])C([*])=O |w:3.3,$;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X229,[*]N1Cc2nc[nH]c2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Boc_S,CC(C)(C)OC(=O)N[C@@H](CO)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X311,N[C@H](C([*])=O)C(c1ccccc1)(c1ccccc1)c1ccccc1 |$;;;_R2;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X172,COc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
Boc_dP,CC(C)(C)OC(=O)N1CCC[C@@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1595,CCOC(=O)CC[C@H](N)C([*])=O |$;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X550,CCCCC(CCCC)NCCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X832,Oc1ccc(CNCCCC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X904,Cc1ccc2[nH]cc(C[C@H](N[*])C([*])=O)c2c1 |$;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1620,CCNC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1621,CC(C)C[C@@H](N[*])C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C |$;;;;;;_R1;;;;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1639,Oc1cc(I)c(C[C@H](N[*])C([*])=O)cc1I |$;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1305,CC(C)(C)OC(=O)N[C@H](C([*])=O)c1ccc(F)cc1 |$;;;;;;;;;;_R2;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1635,"[*]N1C[C@@H](C[C@H]1C([*])=O)ON=Cc1ccc(OC(=O)c2ccc3OCOc3c2)cc1 |w:10.10,$_R1;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
X1841,CN([*])[C@@H](Cc1ccoc1)C([*])=O |$;;_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1775,CN([*])[C@@H](CC(=O)OC(C)(C)C)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1658,NC(=N)N[CH+]CC[C@H](N[*])C(O)=O |$;;;;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1513,Oc1ccc2C[C@@](Cc2c1)(N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2588,C[C@@H](O)[C@H](N[*])C(=O)CN[C@@H](Cc1ccccc1)C([*])=O |$;;;;;_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2590,CCCCCCCCCCCCCCCCCCN1C(=O)C[C@H](NC1=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2609,OC(=O)C[C@H](N[*])C(=O)c1ncc(o1)-c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2677,"COc1ccc(C=C2SC(=S)N([C@@H](Cc3ccccc3)C([*])=O)C2=O)cc1OC |w:6.5,$;;;;;;;;;;;;;;;;;;;;;_R2;;;;;;;$|",-,OH,-,HELM-GPT,N_terminal_only,False,none
X2678,NC[C@H]1CC[C@@H](CC1)[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2744,[*]N[C@@H](C[C@H]1CCNC1=O)C(=O)c1ccccn1 |$_R1;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2619,CC(C)[C@H](NC(=O)N[C@H](C)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2721,[*]NCC(=O)c1ccccc1 |$_R1;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2647,NC(=N)c1cccc(C[C@@H](N[*])C(=O)c2nc3ccccc3s2)c1 |$;;;;;;;;;;;_R1;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2650,CC(C)[C@H](N[*])C(=O)c1nnn(C)n1 |$;;;;;_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2652,CS(=O)(=O)N[C@@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2653,CCC(=O)OC(=O)N[C@@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2549,FC(F)(CCc1ccccc1)C(=O)[C@H](Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2565,OC(=O)[C@]1(C[C@H]1Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2567,NC(=N)N[C@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2300,Fc1cccc(CNCC([*])=O)c1 |$;;;;;;;;;;_R2;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2467,[*]N(CC([*])=O)c1ccc(cc1)-c1ccccc1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2476,CCN(CC)CCCCCNCC([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2392,CC(C)[C@H](NCc1cc(ccc1O)C(F)(F)F)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2414,Clc1ccc(cc1)-c1cn(nn1)[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2365,OCC(CO)C[C@H](N[*])C(O)=O |$;;;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2509,COP(=O)(CCCCC[C@H](N[*])C([*])=O)OC |$;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2442,[*]N1C[C@@H](C[C@H]1C([*])=O)n1cc(nn1)-c1cccc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2499,CC(C)[C@H](NCc1cc(ccc1O)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2369,[*]N1C[C@@H](C[C@H]1C([*])=O)Oc1cccc(c1)-c1cccc(c1)N(=O)=O |$_R1;;;;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2409,CCS[*] |$;;;_R3$|,-,-,H,HELM-GPT,unknown,True,none
X2468,OC(=O)C[C@H](N[*])C(=O)Oc1cc(nn1-c1ccccc1)C(F)(F)F |$;;;;;;_R1;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2384,[*]N1CC(=O)OC[C@@H]1C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2335,[*]N(CC([*])=O)C1Cc2ccccc2C1 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2325,OC(=O)C[C@H](N[*])C(=O)COc1cc(nn1-c1ccccc1)C(F)(F)F |$;;;;;;_R1;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2318,[*]C(=O)CNCC(c1ccccc1)c1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X450,C[C@@](CCCC=C)(N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X527,NC(=N)NCCC[C@H](N[*])C(=O)c1ccccn1 |$;;;;;;;;;_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X654,[*]N[C@@H](CSc1ccc(cc1N(=O)=O)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X468,CS(=O)(=O)N[C@@H](C(c1ccccc1)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X834,[*]N[C@@H](C1c2ccccc2-c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X544,Cc1ccc(CNCCCC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X771,COC(=O)C1(CCCCC1)N[*] |$;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
D_MeF,OC(=O)C[C@H](N[*])C(=O)CF |$;;;;;;_R1;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X963,COC(=O)[C@H](COC(=O)c1ccc(C)cc1)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X840,CCOC(=O)C(F)(F)C(=O)[C@@H](N[*])C(C)C |$;;;;;;;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X966,NCc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X672,CCCO[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X453,OS(=O)(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X530,CCCC(CCC)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X581,OC(=O)C(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X456,CSCC[C@H](NC(N)=O)C([*])=O |$;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X653,OC(=O)CC[C@H](NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
dPhe(2-CN),[*]N[C@H](Cc1ccccc1C#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3030,OC(=O)CCCNC(=S)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2844,CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2518,OC[C@H](N1CCC[C@H]1C([*])=O)C(O)=O |$;;;;;;;;;_R2;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2056,C[C@H](O)[C@H](N[*])C=O |$;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1580,CNCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1431,CCOC(=O)[C@H](CCc1ccccc1)N(C)[*] |$;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1647,C[C@@]1(CO1)C(=O)[C@H](Cc1ccc(CN)cc1)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
Cbz_W,[*]C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2242,CN([C@@H](N[*])C(=O)c1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Wil,[*]N[C@@H](Cn1ccc(=O)[nH]c1=O)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X801,NCCCC[C@H](NC(=O)N(CCCl)N=O)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X869,C[C@H](NC(=S)[C@H](C)NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Me_Aib,CNC(C)(C)C([*])=O |$;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1108,Oc1ccc(C[C@H](Nc2ccc(cc2)-c2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1109,CS[C@@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1166,OC(=O)CC[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
dThi,[*]N[C@H](Cc1cccs1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X752,CC(C)C[C@](C)(N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Me_Dpr,CN([*])[C@@H](CN)C([*])=O |$;;_R1;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1050,COc1ccccc1-c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X891,[*]N[C@H]1CC(=O)NC1=O |$_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1208,CC[C@@H](O)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1104,NN(CCCNC(N)=N)CC([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
K_ac,CC(=O)OC(=O)[C@H](CCCCN)N[*] |$;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X987,OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X712,OB(O)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X713,CC(C)CC[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X867,CCOc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X861,C[C@H](NCCc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1695,[*]N[C@@H](Cc1ccc2[nH]ccc2c1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1769,[*]N1NC(=O)CC[C@H]1C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1973,NC(=O)N[C@@H](Cc1ccc(O)c(I)c1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2042,CC[C@@]1(OC(=O)N(CCCN)CC([*])=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2046,Fc1cccc(c1)[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2020,CC(C)CN[C@H](CS[*])C([*])=O |$;;;;;;;;_R3;;_R2;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X1963,Oc1ccc(cc1)[C@H]1CCN[C@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2021,[*]C(=O)[C@@H](CS[*])NC(=O)Nc1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2012,C[C@H](NC(=O)Nc1cccc(C)c1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2013,C[C@H](NS(=O)(=O)c1c(C)cc(C)cc1C)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2026,Oc1c(I)cc(C[C@@H](N[*])C([*])=O)cc1I |$;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1760,"CC=CC[C@@H](C)[C@H](O)[C@H](N(C)[*])C([*])=O |w:1.0,$;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1691,NC(=N)N1CCC(CC1)(N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1928,CC(C)(O)COC[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1945,CCOC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1940,NCCn1cc(C[C@H](N[*])C([*])=O)c2ccccc12 |$;;;;;;;;;_R1;;_R2;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1798,FC(F)(F)C(=O)CCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Me_dHcy,CN([*])[C@H](CCS)C([*])=O |$;;_R1;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
